"analysis_taxon_id","species","term","zone","period","link_count","checklist_rows","reported_checklists","reporting_proportion","positive_finite_numeric_reports","positive_finite_numeric_median","unquantified_x_reports","suppressed_below_20","observed_unadjusted"
"atx_6b4cfd1ab927","Horned Grebe","es_reference_baseline","reference","baseline",16,55,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_baseline","reference","baseline",17,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_baseline","reference","baseline",18,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_baseline","reference","baseline",19,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_baseline","reference","baseline",20,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",0,212688,12628,0.0593733543970511,12445,2,174,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",1,3152,359,0.113895939086294,352,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",2,669,133,0.198804185351271,124,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",3,303,59,0.194719471947195,56,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",4,194,45,0.231958762886598,44,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",5,95,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",6,53,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",7,27,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",8,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",9,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_pre","near","early_pre",10,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",0,201733,11819,0.0585873406928961,11645,2,165,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",1,9991,762,0.0762686417775998,757,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",2,1849,172,0.0930232558139535,165,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",3,794,132,0.16624685138539,130,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",4,503,78,0.15506958250497,74,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",5,656,61,0.0929878048780488,59,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",6,357,48,0.134453781512605,43,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",7,379,41,0.108179419525066,41,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",8,221,38,0.171945701357466,38,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",9,178,38,0.213483146067416,37,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",10,178,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",11,145,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",12,96,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",13,56,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",14,21,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",15,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",16,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",17,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",18,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_pre","reference","early_pre",19,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",0,212613,12623,0.0593707816549317,12448,2,166,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",1,3277,362,0.110466890448581,350,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",2,628,128,0.203821656050955,118,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",3,271,53,0.195571955719557,50,3.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",4,216,47,0.217592592592593,43,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",5,81,20,0.246913580246914,20,2.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",6,67,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",7,29,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",8,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",9,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_immediate_pre","near","immediate_pre",10,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",0,202031,11905,0.05892660037321,11733,2,164,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",1,9732,680,0.0698725852856556,672,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",2,1751,181,0.103369503141062,176,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",3,737,104,0.141112618724559,102,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",4,503,71,0.141153081510934,68,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",5,714,71,0.0994397759103641,66,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",6,381,42,0.110236220472441,40,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",7,385,36,0.0935064935064935,36,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",8,241,39,0.161825726141079,38,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",9,204,43,0.21078431372549,41,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",10,170,27,0.158823529411765,27,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",11,130,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",12,103,20,0.194174757281553,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",13,46,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",14,21,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",15,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",16,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",17,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",18,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",19,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_immediate_pre","reference","immediate_pre",20,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",0,214208,12828,0.0598857185539289,12631,2,189,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",1,2041,229,0.112199902008819,225,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",2,470,101,0.214893617021277,98,3.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",3,216,45,0.208333333333333,44,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",4,131,28,0.213740458015267,28,2.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",5,64,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",6,48,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",7,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_spawn_start","near","spawn_start",8,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",0,207441,12333,0.059453049300765,12144,2,182,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",1,6340,472,0.0744479495268139,469,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",2,1225,136,0.111020408163265,130,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",3,530,72,0.135849056603774,70,2.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",4,347,52,0.14985590778098,50,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",5,406,48,0.118226600985222,46,2.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",6,229,29,0.126637554585153,29,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",7,211,28,0.132701421800948,28,5.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",8,124,22,0.17741935483871,22,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",9,85,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",10,90,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",11,66,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",12,52,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",13,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",14,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",15,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",16,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",17,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_spawn_start","reference","spawn_start",18,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",0,210182,12392,0.0589584265065515,12209,2,176,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",1,4425,420,0.0949152542372881,414,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",2,1278,211,0.16510172143975,205,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",3,563,96,0.170515097690941,90,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",4,361,77,0.213296398891967,75,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",5,172,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",6,125,27,0.216,26,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",7,50,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",8,35,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",9,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",10,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_early_egg","near","early_egg",11,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",0,194273,11552,0.059462714839427,11379,2,166,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",1,13716,812,0.0592009332166812,799,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",2,3132,203,0.0648148148148148,199,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",3,1172,121,0.103242320819113,120,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",4,713,80,0.112201963534362,79,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",5,1094,86,0.0786106032906764,83,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",6,637,75,0.117739403453689,73,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",7,582,54,0.0927835051546392,51,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",8,401,58,0.144638403990025,57,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",9,314,46,0.146496815286624,46,3.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",10,398,61,0.153266331658291,59,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",11,287,40,0.139372822299652,39,6,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",12,237,32,0.135021097046413,31,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",13,98,23,0.23469387755102,23,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",14,48,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",15,23,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",16,34,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",17,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",18,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",19,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_early_egg","reference","early_egg",20,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",0,208488,12446,0.0596964813322589,12249,2,188,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",1,5168,383,0.074109907120743,381,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",2,1914,171,0.0893416927899686,171,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",3,726,119,0.163911845730028,115,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",4,401,73,0.182044887780549,72,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",5,245,26,0.106122448979592,26,3.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",6,140,21,0.15,21,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",7,52,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",8,55,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",9,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_near_late_egg","near","late_egg",10,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",0,188545,11534,0.0611737251054125,11352,2,173,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",1,16001,782,0.048871945503406,778,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",2,4838,235,0.048573790822654,229,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",3,1600,168,0.105,165,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",4,959,75,0.0782064650677789,72,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",5,1128,88,0.0780141843971631,88,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",6,844,62,0.0734597156398104,60,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",7,816,59,0.0723039215686275,58,3,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",8,519,47,0.0905587668593449,46,2,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",9,396,43,0.108585858585859,43,4,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",10,430,50,0.116279069767442,50,3.5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",11,377,47,0.124668435013263,45,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",12,318,25,0.0786163522012579,25,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",13,162,26,0.160493827160494,25,5,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",14,93,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",15,48,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",16,64,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",17,28,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",18,22,,,,,,FALSE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",19,,,,,,,TRUE,TRUE
"atx_6b4cfd1ab927","Horned Grebe","es_reference_late_egg","reference","late_egg",23,,,,,,,TRUE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",0,209123,1786,0.00854042836034296,1770,2,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",1,4810,20,0.00415800415800416,20,2,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",2,1756,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",3,618,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",4,449,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",5,205,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",6,149,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",7,58,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",8,26,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_near_baseline","near","baseline",9,,,,,,,TRUE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_reference_baseline","reference","baseline",0,191208,1709,0.00893791054767583,1693,2,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_reference_baseline","reference","baseline",1,14661,71,0.00484278016506377,71,2,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_reference_baseline","reference","baseline",2,4064,,,,,,FALSE,TRUE
"atx_6cbe5bbd310c","Rhinoceros Auklet","es_reference_baseline","reference","baseline",3,1508,,,,,,FALSE,TRUE
