"analysis_taxon_id","species","outcome","term","exposed_rows","finite_numeric_rows","unquantified_x_rows"
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_near_late_egg",549,539,
"atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","es_reference_late_egg",1569,1540,29
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_baseline",144,143,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_baseline",438,433,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_early_pre",97,94,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_early_pre",266,263,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_immediate_pre",95,90,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_immediate_pre",270,263,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_spawn_start",93,90,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_spawn_start",207,205,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_early_egg",137,135,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_early_egg",325,318,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_near_late_egg",110,108,
"atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","es_reference_late_egg",302,296,
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_baseline",3323,3225,98
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_baseline",9613,9352,261
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_early_pre",1811,1725,86
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_early_pre",5511,5345,166
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_immediate_pre",1882,1811,71
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_immediate_pre",5271,5100,171
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_spawn_start",1247,1202,45
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_spawn_start",3413,3307,106
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_early_egg",2419,2319,100
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_early_egg",6976,6772,204
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_near_late_egg",2698,2640,58
"atx_99238953638b","Bufflehead","finite_numeric_vs_x","es_reference_late_egg",7572,7394,178
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_baseline",1017,990,27
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_baseline",2478,2421,57
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_early_pre",520,501,
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_early_pre",1506,1471,35
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_immediate_pre",505,486,
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_immediate_pre",1381,1349,32
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_spawn_start",327,319,
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_spawn_start",907,892,
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_early_egg",825,801,24
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_early_egg",2040,2003,37
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_near_late_egg",976,964,
"atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","es_reference_late_egg",2422,2394,28
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_baseline",2654,2525,129
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_baseline",6525,6131,394
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_early_pre",1458,1379,79
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_early_pre",3759,3525,234
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_immediate_pre",1562,1481,81
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_immediate_pre",3712,3487,225
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_spawn_start",1116,1071,45
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_spawn_start",2463,2323,140
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_early_egg",2215,2114,101
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_early_egg",4878,4598,280
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_near_late_egg",2483,2373,110
"atx_a113baee5693","American Wigeon","finite_numeric_vs_x","es_reference_late_egg",5016,4761,255
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_baseline",1397,1366,31
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_baseline",4301,4222,79
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_early_pre",763,744,
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_early_pre",2491,2456,35
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_immediate_pre",738,719,
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_immediate_pre",2385,2348,37
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_spawn_start",543,534,
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_spawn_start",1569,1543,26
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_early_egg",1169,1149,20
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_early_egg",3520,3456,64
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_near_late_egg",1179,1158,21
"atx_a444854c6b66","Double-crested Cormorant","finite_numeric_vs_x","es_reference_late_egg",3862,3795,67
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_baseline",522,478,44
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_baseline",1080,993,87
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_early_pre",309,277,32
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_early_pre",654,596,58
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_immediate_pre",395,348,47
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_immediate_pre",751,668,83
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_spawn_start",381,322,59
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_spawn_start",589,521,68
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_early_egg",542,475,67
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_early_egg",885,786,99
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_near_late_egg",338,314,24
"atx_aa5353f6d6d2","Iceland Gull","finite_numeric_vs_x","es_reference_late_egg",579,532,47
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_baseline",85,83,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_baseline",316,315,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_early_pre",43,43,0
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_early_pre",165,165,0
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_immediate_pre",44,44,0
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_immediate_pre",160,158,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_spawn_start",26,26,0
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_spawn_start",111,111,0
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_early_egg",77,76,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_early_egg",252,250,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_near_late_egg",89,87,
"atx_acf526bb8010","Marbled Murrelet","finite_numeric_vs_x","es_reference_late_egg",346,343,
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_baseline",2807,2677,130
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_baseline",7863,7508,355
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_early_pre",1596,1519,77
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_early_pre",4941,4723,218
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_immediate_pre",1795,1715,80
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_immediate_pre",5137,4913,224
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_spawn_start",1218,1174,44
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_spawn_start",3385,3228,157
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_early_egg",2769,2663,106
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_early_egg",7923,7595,328
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_near_late_egg",3564,3443,121
"atx_b3d3ea90f9cb","Canada Goose","finite_numeric_vs_x","es_reference_late_egg",9778,9408,370
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_baseline",517,482,35
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_baseline",886,834,52
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_early_pre",353,324,29
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_early_pre",777,717,60
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_immediate_pre",523,467,56
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_immediate_pre",1079,979,100
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_spawn_start",576,514,62
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_spawn_start",926,843,83
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_early_egg",972,858,114
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_early_egg",1561,1410,151
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_near_late_egg",791,739,52
"atx_c12b832d2b03","California Gull","finite_numeric_vs_x","es_reference_late_egg",1328,1247,81
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_baseline",1133,1104,29
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_baseline",2584,2525,59
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_early_pre",597,573,24
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_early_pre",1514,1472,42
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_immediate_pre",509,488,21
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_immediate_pre",1306,1262,44
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_spawn_start",360,348,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_spawn_start",805,786,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_early_egg",735,713,22
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_early_egg",1680,1634,46
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_near_late_egg",805,786,
"atx_c2d1fbbaf6d3","Red-breasted Merganser","finite_numeric_vs_x","es_reference_late_egg",1810,1766,44
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_baseline",520,508,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_baseline",995,965,30
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_early_pre",291,277,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_early_pre",632,608,24
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_immediate_pre",223,209,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_immediate_pre",504,484,20
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_spawn_start",174,170,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_spawn_start",360,355,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_early_egg",319,307,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_early_egg",617,600,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_near_late_egg",303,300,
"atx_c34f23342a55","Pacific Loon","finite_numeric_vs_x","es_reference_late_egg",617,604,
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_baseline",4542,4370,172
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_baseline",13310,12750,560
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_early_pre",2582,2469,113
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_early_pre",8226,7894,332
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_immediate_pre",2843,2722,121
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_immediate_pre",8431,8058,373
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_spawn_start",1833,1757,76
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_spawn_start",5434,5215,219
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_early_egg",4302,4138,164
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_early_egg",12901,12397,504
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_near_late_egg",5275,5087,188
"atx_c9db024faf12","American Crow","finite_numeric_vs_x","es_reference_late_egg",16036,15457,579
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_baseline",371,358,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_baseline",1637,1559,78
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_early_pre",211,205,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_early_pre",922,876,46
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_immediate_pre",204,197,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_immediate_pre",878,833,45
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_spawn_start",161,158,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_spawn_start",576,548,28
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_early_egg",407,400,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_early_egg",1267,1202,65
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_near_late_egg",419,407,
"atx_d002764a39e8","Lesser Scaup","finite_numeric_vs_x","es_reference_late_egg",1494,1415,79
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_baseline",1036,1008,28
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_baseline",2178,2121,57
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_early_pre",559,536,23
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_early_pre",1183,1153,30
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_immediate_pre",574,546,28
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_immediate_pre",1231,1191,40
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_spawn_start",359,348,
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_spawn_start",730,708,22
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_early_egg",759,734,25
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_early_egg",1481,1437,44
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_near_late_egg",650,635,
"atx_d7dd9536145c","Barrow's Goldeneye","finite_numeric_vs_x","es_reference_late_egg",1350,1311,39
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_baseline",1738,1634,104
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_baseline",4167,3938,229
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_early_pre",948,866,82
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_early_pre",2472,2297,175
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_immediate_pre",1125,1011,114
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_immediate_pre",2614,2396,218
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_spawn_start",864,774,90
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_spawn_start",1814,1680,134
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_early_egg",1710,1550,160
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_early_egg",3475,3217,258
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_near_late_egg",1548,1462,86
"atx_e0e678a61ad7","Short-billed Gull","finite_numeric_vs_x","es_reference_late_egg",3585,3391,194
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_baseline",99,95,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_baseline",233,230,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_early_pre",43,39,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_early_pre",122,120,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_immediate_pre",45,43,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_immediate_pre",120,118,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_spawn_start",22,22,0
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_spawn_start",68,67,
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_early_egg",56,56,0
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_early_egg",144,144,0
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_near_late_egg",44,44,0
"atx_ebf17f77fb66","Western Grebe","finite_numeric_vs_x","es_reference_late_egg",146,145,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_baseline",39,39,0
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_baseline",137,136,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_early_pre",34,32,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_early_pre",99,95,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_immediate_pre",65,62,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_immediate_pre",212,204,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_spawn_start",105,99,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_spawn_start",226,215,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_early_egg",328,311,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_early_egg",516,491,25
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_near_late_egg",490,478,
"atx_fadb8da1a816","Bonaparte's Gull","finite_numeric_vs_x","es_reference_late_egg",848,820,28
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_baseline",3280,3240,40
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_baseline",10874,10709,165
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_early_pre",1873,1840,33
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_early_pre",6702,6584,118
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_immediate_pre",1977,1945,32
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_immediate_pre",6670,6567,103
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_spawn_start",1464,1444,20
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_spawn_start",4482,4415,67
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_early_egg",3062,3021,41
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_early_egg",9950,9802,148
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_near_late_egg",3594,3559,35
"atx_fc0a9b777dcd","Bald Eagle","finite_numeric_vs_x","es_reference_late_egg",11869,11721,148
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_baseline",778,771,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_baseline",2049,2028,21
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_early_pre",442,433,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_early_pre",1202,1189,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_immediate_pre",420,414,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_immediate_pre",1154,1141,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_spawn_start",288,285,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_spawn_start",818,809,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_early_egg",582,572,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_early_egg",1501,1486,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_near_late_egg",559,558,
"atx_v2_000002","Black Oystercatcher","finite_numeric_vs_x","es_reference_late_egg",1529,1518,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_baseline",442,424,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_baseline",1070,1030,40
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_early_pre",239,227,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_early_pre",606,581,25
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_immediate_pre",226,216,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_immediate_pre",568,544,24
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_spawn_start",162,160,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_spawn_start",396,385,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_early_egg",272,263,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_early_egg",674,649,25
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_near_late_egg",274,272,
"atx_v2_000003","Dunlin","finite_numeric_vs_x","es_reference_late_egg",775,748,27
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_baseline",362,349,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_baseline",773,749,24
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_early_pre",180,171,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_early_pre",445,427,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_immediate_pre",186,173,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_immediate_pre",448,427,21
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_spawn_start",119,117,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_spawn_start",312,308,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_early_egg",210,202,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_early_egg",520,510,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_near_late_egg",234,232,
"atx_v2_000006","Black-bellied Plover","finite_numeric_vs_x","es_reference_late_egg",604,596,
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_baseline",2405,2366,39
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_baseline",7220,7123,97
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_early_pre",1371,1345,26
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_early_pre",4400,4335,65
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_immediate_pre",1357,1333,24
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_immediate_pre",4407,4341,66
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_spawn_start",870,852,
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_spawn_start",2927,2878,49
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_early_egg",2042,2007,35
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_early_egg",6761,6658,103
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_near_late_egg",2613,2579,34
"atx_v2_000007","Common Raven","finite_numeric_vs_x","es_reference_late_egg",8414,8316,98
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_baseline",46,46,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_baseline",29,29,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_early_pre",,,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_early_pre",25,25,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_immediate_pre",,,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_immediate_pre",49,49,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_spawn_start",43,43,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_spawn_start",35,35,0
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_early_egg",82,81,
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_early_egg",56,55,
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_near_late_egg",52,51,
"atx_v2_000011","Glaucous Gull","finite_numeric_vs_x","es_reference_late_egg",41,40,
