"analysis_version","analysis_taxon_id","species","outcome","contrast","period_label","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status"
"post_stage4a_staged_refit_v1_s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",,,,,,,,,,1816,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",,,,,,,,,,1816,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",,,,,,,,,,1816,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_6cbe5bbd310c","Rhinoceros Auklet","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",,,,,,,,,,1816,"failed_insufficient_support"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.00509229382011145,0.0367030068155041,-0.0770288653028277,0.0668442776626048,0.994920649927621,0.925863127901211,1.06912897794761,0.889653053605475,0.999933431101863,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.00491683680232325,0.0359925227587626,-0.0656272115175897,0.0754608851222362,1.00492894427976,0.936479908151579,1.07838104615029,0.89134130600675,0.995910234697689,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-8.77285088941009e-05,0.0293910758880708,-0.0576931787163964,0.0575177216986082,0.999912275339139,0.943939523746759,1.05920404138319,0.997618422710479,0.997618422710479,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.169950340443061,0.0420756428185312,0.0874835958923682,0.252417084993753,1.18524599106811,1.09142436045342,1.28713276910863,5.364249215096e-05,0.00037549744505672,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.114422934617147,0.030940720106361,0.053780237552945,0.175065631681349,1.12122623000567,1.05525267176181,1.19132440267017,0.000217190076130336,0.00177371895506441,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.037387473482894,0.0293129508512057,-0.0200648544660619,0.0948398014318499,1.03809517727456,0.980135105106526,1.0994827054619,0.202146748685392,0.41718497440214,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.129230242837391,0.0282949367739916,0.0737731858155292,0.184687299859252,1.13795209932579,1.07656259813469,1.20284225237216,4.94148445482274e-06,4.84265476572629e-05,217037,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.046158467473185,0.0190706616157142,0.00878065754503472,0.0835362774013353,1.04724035134081,1.00881932059799,1.08712465263486,0.0155038047896879,0.588291386496593,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0137171655541668,0.0188331719928265,-0.0231951732664215,0.0506295043747551,1.01381167752058,0.977071766874193,1.05193308447059,0.466398558538786,0.878981898784635,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0299378165136759,0.0151919524168343,0.000162136921834474,0.0597134961055173,1.03039045869033,1.00016215006674,1.06153236981546,0.0487654642268901,0.427268863174163,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.258544403589433,0.0214570545122366,0.216489349531137,0.30059945764773,1.29504365316286,1.2417098604912,1.35066823334555,1.95392135561885e-33,4.78710732126617e-32,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.200915604445104,0.0162633127436349,0.169040097198269,0.23279111169194,1.2225215920813,1.18416761977587,1.26211781013558,4.63966204813388e-35,2.2734344035856e-33,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0898334169886707,0.0155825665760441,0.0592921477129267,0.120374686264415,1.09399202803888,1.06108518907381,1.12791938831725,8.16603059340054e-09,1.00033874769157e-07,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_725074cbfcb6","Glaucous-winged Gull","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.216283284216925,0.0147329503220154,0.187407232199757,0.245159336234093,1.24145401352013,1.20611835528432,1.27782490079254,8.62812702774221e-49,4.22778224359368e-47,85053,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0139364901499989,0.0929986735698317,-0.168337560656868,0.196210540956866,1.01403405574262,0.845068524646368,1.21678306103771,0.880877540000136,0.999933431101863,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.00545773236221075,0.0873881211230083,-0.176735302439931,0.165819837715509,0.994557134001218,0.838001572139858,1.1803604261349,0.950201341861339,0.995910234697689,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.00423937889389406,0.0769222962245986,-0.146525551314441,0.155004309102229,1.00424837777266,0.863703663288933,1.16766299267349,0.956048849701813,0.997618422710479,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.387979513740738,0.0849888085138582,0.221404509964605,0.554554517516871,1.47399958724113,1.24782808738329,1.74116515340119,4.99337396689792e-06,4.1271442908994e-05,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.332680093442503,0.0763277553136439,0.183080442006975,0.482279744878031,1.39470105308257,1.20091100788711,1.61976284228754,1.30913255806619e-05,0.000213824984484145,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.214353902018795,0.080178492658176,0.0572069440740606,0.371500859963529,1.23906108342732,1.05887491561241,1.44990909296982,0.00750734825610839,0.0613100107582185,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.347426605522032,0.0715355664009915,0.207219471762416,0.487633739281649,1.4154204227593,1.2302525478485,1.62845830042599,1.19359733328163e-06,1.46215673326999e-05,217179,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.0603447816339855,0.0655184311254498,-0.188758546963435,0.0680689836954642,0.941439886438933,0.827986402392143,1.07043914878011,0.357032047150376,0.795207741380384,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.138772440908225,0.0587305284961311,-0.253882161553646,-0.0236627202628051,0.870426079291324,0.77578321374908,0.976615046681737,0.0181341652643726,0.296191365984753,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0995586112711054,0.0545943464373172,-0.20656156404775,0.00744434150553888,0.90523689122876,0.813376185185225,1.00747211950261,0.0682115658989413,0.427268863174163,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.0678941245003433,0.0537510112473816,-0.173244170677819,0.037455921677132,0.934359394108201,0.840932258775053,1.03816623544677,0.206545073570252,0.45153310209039,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",-0.0234034645669436,0.0532676008483687,-0.127806043772601,0.0809991146387142,0.976868272518955,0.880024048737407,1.08436993650717,0.660403269502115,0.822642022552245,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",-0.103711707962361,0.0562080124332629,-0.213877387974136,0.00645397204941381,0.901485150953623,0.807447381712716,1.00647484380477,0.0650170311819267,0.167675501469179,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7571c026ae99","American Herring Gull","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",-0.0352676405491835,0.0498153066393842,-0.132903847441196,0.0623685663428285,0.965347015674444,0.875549274364626,1.06435455771215,0.478965160409891,0.63430521243472,1851,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0262064853848987,0.0370425945017961,-0.046395665732543,0.0988086365023404,1.02655289476038,0.954664159559841,1.10385504178431,0.479275102678354,0.909036536307266,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0193442252161157,0.0362866792556015,-0.05177635924342,0.0904648096756514,1.01953253702952,0.949541199211114,1.09468298471454,0.593968240888621,0.909513868860701,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0227753553005072,0.0296871153097655,-0.0354103215115209,0.0809610321125353,1.0230366939607,0.965209288858989,1.08432864174699,0.442974618951684,0.836123145327577,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.104905524902797,0.0400108375805655,0.0264857242536065,0.183325325551987,1.11060568081952,1.0268395882555,1.20120512724299,0.0087433967365921,0.0476029377881126,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.00949847869637487,0.0307380175253155,-0.0507469286094045,0.0697438860021542,1.00954373241215,0.950519189309959,1.07223353206844,0.757310853730124,0.841563713210244,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.00555257907530432,0.0291372191582137,-0.0515553210844449,0.0626604792350536,1.0055680232142,0.949751107247647,1.06466530188235,0.848865205993382,0.920256168627032,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.034940357684754,0.027997773883587,-0.0199342707743725,0.0898149861438806,1.0355579438844,0.980263103123951,1.09397186502742,0.212042360156313,0.324689863989354,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.002750673105248,0.0181691319719242,-0.0328601711900787,0.0383615174005747,1.00275445967759,0.967673858813517,1.03910682018029,0.879665984144343,0.979628027797109,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0557664948745769,0.0179298549664631,0.0206246248922827,0.0909083648568711,1.05735075808715,1.02083878223929,1.09516864472475,0.00186923288313703,0.0915924112737146,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0292585839899124,0.0146401801936772,0.000564358083128418,0.0579528098966965,1.02969082161364,1.00056451736311,1.05966498883009,0.0456611196859793,0.427268863174163,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.0423370933390588,0.0194263427677907,0.00426216116285882,0.0804120255152587,1.0432460907926,1.00427125708993,1.08373350155195,0.0293045570356182,0.095728219649686,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.0434036707801356,0.0150471211695819,0.0139118552167449,0.0728954863435263,1.04435938714138,1.01400907538903,1.07561811425786,0.00392015091926578,0.0120054621902515,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0412258768736861,0.0143515601968073,0.0130973357659853,0.0693544179813869,1.04208746242176,1.01318348155065,1.07181601270741,0.00407146467941002,0.0181365244810083,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7b80ddaff058","Great Blue Heron","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0431192501291818,0.0136719503126596,0.0163227199179478,0.0699157803404157,1.04406239200243,1.01645666329173,1.07241785878381,0.00161133109111425,0.00464442490968226,50285,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.0257304188509369,0.0651130798167161,-0.153349710214182,0.101888872512309,0.974597787389372,0.857829677549912,1.10726041782227,0.692721022809167,0.999933431101863,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.101299487675458,0.0619651847515427,-0.0201500427329364,0.222749018083852,1.10660800760079,0.980051612651959,1.24950693073455,0.102095029511456,0.364075183359604,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_7d980a7c8c37","Northern Pintail","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0377845344122604,0.0524609038495613,-0.0650369477292983,0.140606016553819,1.03850744615294,0.937032841502036,1.15097109508595,0.471376148147287,0.836123145327577,217200,"completed"
